Population,Children,Age,Income,Outage_sec_perweek,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
24,2,53,77658.11,9.622151061,15.73628072,2089.023186,0,1,0,1,0,0,0,1,0,0,0,1,0
4409,0,21,12654.73,7.979052,64.56029,5989.347785,0,0,1,1,0,0,0,0,0,1,1,0,1
10891,3,89,17714.64,7.639596437,1.59959844,427.0934802,0,1,0,0,1,0,0,0,1,0,0,0,0
19669,0,76,27666.82,8.180153,52.41441,4831.531789,1,0,0,1,0,0,0,0,1,0,0,0,0
649,4,41,20412.53,9.957228621,2.380500918,754.4414431,0,0,1,0,1,0,1,0,0,1,0,0,0
18301,4,66,42965.51,7.92766,23.28091,2291.020179,0,0,1,0,1,0,0,0,0,1,0,0,0
285,1,21,50275.96,13.77481,63.13521,5845.877831,0,0,1,1,0,0,0,0,0,1,0,0,0
183,3,75,5025.12,1.864676,10.98445,1267.767102,1,0,0,1,0,0,0,0,0,1,1,0,0
2377,4,85,51630.71,4.452995,41.36314,4048.983361,1,0,0,0,1,0,0,0,1,0,1,0,1
335,1,38,44420.18,9.008834,8.509962,848.1445109,1,0,0,1,0,0,0,0,1,0,0,1,0
5221,2,23,21294.1,15.27192,57.37711,5558.647659,0,1,0,1,0,0,0,0,1,0,0,1,0
702,1,35,50881.49,3.854347,55.87684,5065.133843,0,1,0,0,1,0,0,0,0,1,0,0,0
502,0,22,16874.68,14.7376853,9.039309605,1134.880009,1,0,0,1,0,0,0,0,0,1,1,0,0
8226,3,49,49708.08,8.239255,50.84459,4951.211643,1,0,0,1,0,0,1,0,0,1,1,1,1
3558,2,89,26175.98,13.23246,7.283366,1185.85182,0,1,0,0,1,0,0,1,0,0,0,0,1
7972,2,74,18620.8,10.97789,17.95225,2190.039608,0,0,1,0,1,0,0,1,0,0,0,1,0
35462,4,29,38157.06,13.65079,70.62716,6431.886281,0,1,0,1,0,0,0,0,1,0,0,0,0
414,1,38,32982.82,14.32552,5.25157,1069.18746,0,1,0,1,0,0,0,1,0,0,0,0,0
5494,1,70,20377.63,10.72236279,5.566520625,1434.828418,1,0,0,1,0,0,0,1,0,0,1,0,0
145,7,42,39087.76,8.361906963,10.8040205,2129.856605,1,0,0,0,1,0,0,1,0,0,0,1,1
10246,1,21,11464.09,10.043,56.53318,5490.285527,0,0,1,0,1,0,0,0,1,0,1,1,0
68,4,72,36886.47,13.68737,53.44438,5053.249434,1,0,0,1,0,0,0,0,1,0,1,0,1
58114,0,76,14797.51,9.655889,49.01677,4249.059682,0,1,0,0,1,0,0,0,0,1,0,0,1
2000,0,60,33211.59,9.640534,44.58913,4233.959568,0,1,0,1,0,0,0,0,1,0,0,1,0
29568,1,77,12558.83,9.767668044,4.157658837,774.2937069,0,1,0,0,1,0,0,1,0,0,0,0,0
168,0,37,25050.64,7.940397,66.29517,5646.563818,0,1,0,0,1,0,0,0,1,0,0,0,0
38579,2,71,8192.25,10.78865,57.25147,5010.797341,0,1,0,0,1,0,1,0,1,0,0,1,1
391,1,63,34580.07,14.8692,65.50686,6298.280809,0,0,1,1,0,0,1,1,0,0,1,0,1
1720,1,39,48908.22,9.624033,64.37488,5916.705233,0,0,1,0,1,0,0,0,0,1,0,0,0
2057,0,74,72753.32,6.436341,66.19976,5913.740403,0,0,1,0,1,0,0,0,1,0,1,1,1
2408,3,29,90839.09,5.576787,14.66848,1518.371398,0,1,0,1,0,0,0,0,1,0,0,0,0
1117,2,32,31540.93,9.653612,12.69289,1398.161322,1,0,0,0,1,0,1,0,0,1,0,0,0
4976,4,40,26048.51,11.95077,1.358678,861.1555834,0,1,0,0,1,0,0,0,1,0,0,0,0
32388,4,25,50390.91,13.94531,11.88029,1335.552296,1,0,0,1,0,0,0,0,1,0,1,1,1
4909,2,55,27187.1,9.467888,17.2154,2196.280451,0,1,0,0,1,0,0,1,0,0,0,1,1
2368,2,27,33392.44,9.789614,51.59283,4853.919295,0,1,0,0,1,0,0,0,1,0,1,1,0
6019,2,53,36126.72,12.73968,67.84553,5753.585929,0,0,1,1,0,0,0,0,0,1,1,0,0
9339,4,23,24130.48,6.425239,20.74516,3080.29312,0,0,1,0,1,0,1,1,0,0,1,1,1
550,1,26,57595.26,9.162568,44.54138,3999.505021,0,0,1,1,0,0,0,0,1,0,0,1,0
484,1,30,19863.77,5.715477,65.06381,5512.596647,1,0,0,1,0,0,0,0,1,0,0,1,1
16665,1,82,57339.59,8.890401,71.96235,6292.15687,0,1,0,0,1,0,0,0,1,0,1,1,0
227,0,20,29957.55,11.09005,48.25774,4227.212401,0,1,0,1,0,0,0,0,0,1,0,1,0
203,1,45,6313.21,11.40338,52.36613,5326.555997,0,1,0,0,1,0,0,1,0,0,0,0,0
822,2,89,16372.68,8.403803,71.8851,6230.161803,1,0,0,1,0,0,0,0,1,0,1,1,0
30097,8,62,15292.25,17.05256354,1.473304337,954.0290712,0,0,1,1,0,0,0,0,1,0,0,0,1
16357,2,21,5288.46,9.197331,7.439729,1033.91479,1,0,0,1,0,0,0,0,0,1,1,0,1
24,1,56,31246.25,8.943512,11.46674,1715.911701,1,0,0,1,0,0,0,1,0,0,0,1,0
1319,0,54,5676.28,7.427575,2.945436,922.2317794,0,1,0,1,0,0,1,0,1,0,1,0,0
151,0,82,87315.7,8.352797526,4.153793775,1267.731181,0,0,1,1,0,0,0,1,0,0,1,0,0
272,3,48,31777.28,5.042263,16.31066,2255.21511,0,0,1,1,0,0,0,1,0,0,1,1,0
21804,1,67,13773.86,9.876501,18.84228,1836.018288,0,1,0,0,1,0,0,0,1,0,0,0,1
1243,3,81,40129.49,4.955493,13.79595,2034.534213,0,0,1,0,1,0,1,1,0,0,0,0,0
690,1,58,20474.19,10.46793,3.876069,1218.662597,0,1,0,0,1,0,1,1,0,0,1,0,1
20300,0,37,19168.31,9.946962,4.926111,856.9298283,0,1,0,1,0,0,0,0,1,0,1,1,1
1330,4,83,43598.48,11.57569,3.020801,590.380115,1,0,0,0,1,0,0,0,0,1,0,1,1
16487,2,78,61852.29,12.74847,54.28465,4681.080835,0,1,0,1,0,0,0,0,1,0,1,0,0
518,2,36,23960.61,8.549102,55.505,4885.896119,0,0,1,1,0,0,1,0,1,0,0,0,0
22225,0,72,64719.02,13.96002,16.68618,1617.794287,0,0,1,0,1,0,0,0,0,1,0,1,0
2282,4,64,15678.41,9.26731,63.88775,5930.862567,0,1,0,1,0,0,1,0,0,1,1,0,0
1928,3,38,62064.97,15.18246,71.68832,6273.353878,0,1,0,1,0,0,0,0,1,0,1,0,1
1185,3,81,18913.5,6.998489346,15.26657624,1558.309095,0,1,0,1,0,0,0,0,1,0,1,1,1
266,0,53,42523.02,12.99948061,11.94550648,1536.589816,0,0,1,0,1,0,0,1,0,0,1,0,1
1135,1,89,31600.92,4.978546291,7.251397592,1404.435534,0,0,1,0,1,0,0,1,0,0,1,1,1
26238,4,44,33035.98,5.881182,10.41798,1574.707587,0,0,1,1,0,0,0,1,0,0,0,0,0
318,4,32,17615.71,9.249754,3.101413,721.66293,1,0,0,1,0,0,0,0,1,0,0,0,0
871,4,82,38585.6,12.38931,15.2121,1508.478673,0,1,0,0,1,0,0,0,1,0,1,0,0
4216,0,81,29711.23,12.46556,61.29211,5163.277727,1,0,0,0,1,0,0,0,1,0,0,0,1
26616,2,44,28426.39,11.44366,44.14519,4343.433357,0,1,0,1,0,0,0,1,0,0,1,0,1
9165,2,32,11981.69,10.51434,68.37005,6484.666128,0,0,1,1,0,0,0,1,0,0,1,1,0
10,4,39,64905.5,10.93233,10.33785,2038.559634,0,1,0,1,0,0,0,1,0,0,1,0,0
1401,4,23,18537.85,13.03992,51.83337,4543.82768,0,1,0,1,0,0,0,0,1,0,0,1,1
3404,3,43,83924.66,8.806253,70.99222,6572.961443,0,0,1,1,0,0,0,1,0,0,1,0,0
5643,2,27,56077.86,5.736246,5.387532,1197.221097,0,1,0,1,0,0,0,0,0,1,1,0,0
2095,2,71,15088.76,12.00279,57.2401,4946.194597,1,0,0,1,0,0,1,0,0,1,1,0,0
911,3,41,17888.07,14.62580855,2.495010749,935.5106086,0,0,1,1,0,0,0,1,0,0,0,0,1
6409,0,41,75769.12,5.946073,8.696181,737.6363933,0,0,1,1,0,0,0,0,1,0,0,0,0
38335,0,32,49486.67,2.891818,66.81622,6551.623181,1,0,0,1,0,0,0,1,0,0,1,0,1
240,7,18,17706.8,6.801333,68.17457,6219.238034,0,1,0,0,1,0,1,0,1,0,0,0,0
5402,3,20,20215.1,7.570833,63.59872,5644.627475,0,1,0,0,1,0,0,0,0,1,0,0,1
1469,2,53,28580.25,9.431168696,2.519975147,908.4356314,0,1,0,1,0,0,0,1,0,0,1,0,0
0,1,24,85647.87,10.33234,71.88568,6282.728539,0,1,0,1,0,0,0,0,1,0,0,1,0
148,4,37,67068.72,11.52123,62.70815,5463.517233,1,0,0,1,0,0,0,0,0,1,0,0,1
4286,0,18,87721.54,3.185678,71.23368,6293.395149,0,1,0,1,0,0,0,0,0,1,0,1,0
224,3,75,46120.24,10.23789,55.81582,4745.339554,0,1,0,1,0,0,0,0,1,0,1,0,0
476,1,64,43991.91,13.61257,59.29022,5331.631842,0,0,1,0,1,0,0,0,1,0,1,1,0
20150,0,80,24570.19,3.609651,10.76731,1512.108737,0,1,0,0,1,0,1,1,0,0,1,0,1
561,2,56,8357.33,6.072944,52.62406,4663.298678,1,0,0,0,1,0,0,0,0,1,1,0,0
40684,8,45,31525.05,14.32129,65.80384,6823.312804,0,1,0,0,1,0,1,1,0,0,1,1,1
5440,0,36,37715.18,10.67816,9.93773,1100.58554,1,0,0,1,0,0,1,0,1,0,0,1,0
23200,0,72,73130.15,9.172161,62.84931,5249.465143,0,0,1,0,1,0,0,0,0,1,0,0,0
3050,4,57,57497.76,9.154572,36.98095,3668.332806,0,1,0,1,0,0,0,0,1,0,0,1,0
14026,2,75,6736.05,3.752717,62.27729,5406.926303,0,0,1,1,0,0,1,0,0,1,0,0,0
5493,1,32,11098.33,7.210336,17.31427,1735.70733,0,0,1,1,0,0,0,0,0,1,1,0,0
1084,0,36,33559.74,13.04068054,14.71424943,1651.424177,0,0,1,0,1,0,0,0,1,0,1,1,1
1593,0,59,19942.74,10.11933502,12.85397739,1215.114995,0,1,0,1,0,0,1,0,0,1,0,0,0
813,1,35,16214.75,13.69583,71.40033,6083.031895,0,1,0,1,0,0,0,0,0,1,1,1,0
1808,3,53,104166.7,13.31999,9.738632,1621.89345,0,1,0,0,1,0,1,1,0,0,0,1,1
743,1,18,1193.19,12.00707872,4.594946825,1196.617394,0,0,1,1,0,0,1,1,0,0,0,0,1
86,4,63,32997.15,7.338415,4.565947,619.4159878,0,0,1,1,0,0,0,0,0,1,0,0,0
898,3,57,33550.48,12.25941,37.10779,3281.794165,0,0,1,0,1,0,0,0,1,0,0,0,0
2680,4,71,103306.6,11.73966,8.58684,1071.697033,1,0,0,0,1,0,0,0,1,0,1,0,1
2086,0,24,21531.39,8.289386,62.04664,5754.564928,0,0,1,0,1,0,1,1,0,0,0,0,0
54101,0,45,35183.0,15.54947,56.00686,5099.333841,0,0,1,0,1,0,0,0,1,0,1,1,1
1210,1,78,37039.36,7.400824,68.68812,6237.31669,1,0,0,0,1,0,0,0,1,0,1,0,1
36986,6,85,25696.67,7.655763,10.29048,1815.26546,1,0,0,0,1,0,1,1,0,0,1,1,0
327,1,48,47832.25,11.78588,46.41276,4872.598082,1,0,0,1,0,0,0,1,0,0,1,0,0
5633,4,80,19171.71,5.713769,59.6738,5574.877634,1,0,0,0,1,0,0,1,0,0,0,0,0
2335,0,56,26010.99,10.30393,68.7729,6256.139215,1,0,0,1,0,0,0,1,0,0,1,0,0
54464,3,48,60325.3,13.42292,3.08219,1316.126296,1,0,0,1,0,0,0,1,0,0,0,0,1
3667,3,22,47910.59,8.358218,55.91669,5428.595513,0,0,1,1,0,0,1,1,0,0,0,0,0
28577,3,60,73479.87,12.79553,67.55012,6500.761531,0,1,0,0,1,0,0,1,0,0,0,1,0
3052,9,23,4064.62,8.461468748,4.784582646,1038.488303,0,1,0,1,0,0,0,0,0,1,0,1,1
9562,4,30,52531.72,15.83394061,10.4103675,1718.555203,0,1,0,1,0,0,0,1,0,0,1,0,0
190,0,19,27756.42,9.965984,70.00904,5837.932606,0,0,1,1,0,0,0,0,1,0,0,0,1
1973,1,38,33780.14,9.622541,50.02645,4693.998061,0,1,0,1,0,0,0,0,1,0,1,0,0
188,1,30,6961.83,9.120411,47.32828,4453.928623,1,0,0,0,1,0,0,0,1,0,1,0,0
3826,0,52,25046.32,10.95526,70.03794,5817.251946,1,0,0,1,0,0,0,0,1,0,0,1,1
151,7,29,86449.72,10.15265,5.951276,849.8471125,1,0,0,0,1,0,0,0,1,0,0,0,0
7562,3,64,38488.68,12.47355,58.72004,5167.346084,0,0,1,0,1,0,0,0,1,0,1,0,0
7281,0,53,31894.71,8.29404,61.2082,5827.639737,1,0,0,0,1,0,0,1,0,0,1,0,1
319,1,30,52758.91,11.46155,69.56109,6037.093005,0,0,1,1,0,0,0,0,1,0,1,0,1
560,3,56,85403.93,13.4341,49.21371,4808.350315,1,0,0,1,0,0,1,1,0,0,0,0,1
861,4,87,26129.83,6.292455476,4.837990763,715.3186358,0,0,1,0,1,0,1,0,1,0,0,0,1
4731,3,63,53755.23,12.0758,59.9737,5615.5589,1,0,0,0,1,0,0,1,0,0,0,1,0
578,4,54,8996.2,9.355553,7.633753,1227.405249,0,0,1,0,1,0,0,0,1,0,0,1,0
8577,3,57,14549.37,13.63409,51.98225,4745.40142,1,0,0,0,1,0,0,0,1,0,0,1,0
932,8,56,15110.46,11.21142669,2.527681829,908.7910203,0,1,0,0,1,0,0,0,0,1,1,1,1
233,3,82,14664.53,12.18553,70.03292,6044.796713,0,1,0,0,1,0,0,0,1,0,1,0,0
14026,2,72,69163.69,4.150543,64.91322,5715.030445,0,1,0,0,1,0,0,0,1,0,0,0,0
8778,1,50,9448.7,8.427358,64.43912,5577.385772,0,0,1,1,0,0,0,0,0,1,0,0,0
59324,0,49,18852.52,11.36428,48.73343,4798.910859,1,0,0,0,1,0,0,1,0,0,1,0,1
34941,2,51,2439.79,5.754038,6.224413,764.0244287,1,0,0,1,0,0,0,0,1,0,0,0,1
613,1,84,48376.42,8.55142407,14.10031907,2158.332479,0,1,0,0,1,0,1,1,0,0,1,0,1
6030,2,66,42972.71,11.91416,59.40963,5622.709975,0,0,1,0,1,0,0,1,0,0,0,1,0
8381,0,79,8271.97,6.080936,45.50676,4206.724875,1,0,0,1,0,0,0,1,0,0,0,0,1
4846,3,88,29803.1,12.36929,68.24302,6056.563368,0,0,1,0,1,0,1,0,1,0,0,1,1
994,0,69,34094.81,8.109012,15.06895,1672.336606,0,0,1,0,1,0,0,0,0,1,0,0,0
3949,8,45,18542.59,10.44008,62.40518,5627.401455,1,0,0,0,1,0,0,0,1,0,0,0,1
3209,3,81,61042.75,12.95862,61.19516,5645.623244,0,0,1,1,0,0,1,1,0,0,1,0,0
48382,2,42,33146.51,8.646262,56.53633,4814.158709,0,1,0,1,0,0,0,0,0,1,0,0,1
11988,8,44,7956.61,10.56832,41.0181,4316.919681,1,0,0,1,0,0,1,1,0,0,0,1,0
681,0,77,26268.58,9.903990927,12.27728241,1828.057047,0,0,1,0,1,0,0,1,0,0,0,1,1
332,3,78,48366.56,6.528798,65.57643,5942.500538,0,0,1,1,0,0,0,1,0,0,0,0,0
74601,1,83,31515.73,11.28383,3.239188,500.3610113,0,1,0,1,0,0,1,0,0,1,1,1,0
5060,1,23,75633.41,12.41174,4.526424,1395.575443,0,1,0,0,1,0,1,1,0,0,0,1,0
336,1,47,50395.77,11.41706,70.16029,6280.766215,1,0,0,0,1,0,0,1,0,0,0,0,0
7351,0,82,43867.04,9.438856,3.82548,1134.14173,1,0,0,0,0,1,0,1,0,0,0,0,1
802,0,46,57318.2,4.344131,66.34362,6016.804026,0,0,1,0,1,0,0,1,0,0,1,0,1
5615,0,88,26999.2,9.573997,57.17893,4723.54426,0,0,1,0,1,0,0,0,1,0,0,1,0
712,10,22,56215.68,9.154931,6.89036,1527.543295,0,1,0,0,1,0,0,1,0,0,1,0,0
3410,2,64,99108.6,10.59251,70.95714,6557.961131,1,0,0,0,1,0,0,1,0,0,1,0,1
690,1,67,91971.88,9.063775,63.15946,5417.867266,1,0,0,1,0,0,0,0,0,1,1,0,1
378,0,49,11008.1,11.58713,64.8854,5815.534427,1,0,0,0,1,0,0,1,0,0,0,0,1
254,2,73,12610.41,11.3134,15.91251,1883.901145,0,1,0,0,1,0,0,0,0,1,0,0,0
2643,1,72,55691.37,11.19035,20.21413,1932.932484,0,1,0,0,1,0,0,0,1,0,0,0,1
19556,3,30,21671.58,9.227166445,9.314854212,1487.731702,0,1,0,0,1,0,1,1,0,0,0,0,0
618,0,65,61583.24,11.62325,68.78508,6285.801266,1,0,0,1,0,0,1,1,0,0,0,0,0
684,2,62,28664.45,5.071108,3.148665,1025.253482,1,0,0,0,1,0,0,1,0,0,0,0,0
483,0,28,34538.89,5.275573,5.358251,1259.0664,0,0,1,1,0,0,1,1,0,0,0,1,0
5490,0,35,15393.51,11.82966,59.8036,5273.813487,0,0,1,1,0,0,0,0,1,0,0,0,0
30955,1,64,27549.98,8.76848,10.59517,1587.727149,0,0,1,1,0,0,1,1,0,0,1,0,0
86,4,19,12378.01,14.8515,57.527,5347.491386,0,0,1,1,0,0,0,1,0,0,0,0,0
602,1,48,13039.56,10.92729,41.09169,3653.559021,1,0,0,1,0,0,0,0,1,0,0,0,0
124,4,59,22107.4,8.121051317,10.79186592,1582.783024,1,0,0,1,0,0,0,1,0,0,0,0,0
4495,1,71,13467.6,14.47001,46.23966,4399.170365,1,0,0,0,1,0,1,1,0,0,1,1,0
0,1,20,62952.13,14.9103207,28.93788212,2580.979643,0,0,1,1,0,0,0,0,1,0,0,1,0
786,1,20,46984.61,10.1309532,6.678176681,989.9918587,0,1,0,0,1,0,0,0,1,0,0,0,0
49397,5,68,55593.6,9.155612168,7.18546062,1501.32182,0,1,0,0,1,0,0,1,0,0,1,1,0
1002,1,43,71027.51,9.775283,61.6107,5184.174341,1,0,0,0,1,0,1,0,0,1,0,0,1
3903,8,79,14541.24,11.78479,7.364002,1144.514093,0,0,1,0,1,0,0,0,1,0,1,0,1
88,3,48,25866.44,7.697547282,11.55776139,1273.142721,0,0,1,1,0,0,0,0,1,0,1,0,0
10987,1,69,53513.98,6.922666965,8.550692097,1692.566285,0,0,1,1,0,0,0,1,0,0,1,1,0
113,1,56,40189.23,10.90971891,3.943033602,919.2556886,0,1,0,0,1,0,1,0,0,1,0,1,0
16522,5,67,59065.06,7.908482,5.306649,867.400478,1,0,0,1,0,0,1,0,1,0,0,1,0
765,2,22,46466.83,10.32976,44.02354,4031.48686,0,1,0,1,0,0,0,0,0,1,0,0,1
5670,0,79,56311.65,9.92907,67.12189,5714.242038,0,1,0,0,1,0,0,0,1,0,1,0,0
6457,3,61,26699.84,8.689995,12.35438,1653.932692,1,0,0,0,1,0,0,1,0,0,0,0,0
2008,0,29,16604.79,11.78548,71.58072,6590.287954,1,0,0,0,1,0,1,1,0,0,0,0,1
2121,3,40,36582.97,7.39847,8.369827,1134.541267,1,0,0,0,1,0,0,0,0,1,0,1,0
24628,1,28,57329.53,8.079021,2.061636,598.858359,0,0,1,0,1,0,0,0,1,0,0,1,1
4970,3,39,100585.1,11.01403,4.109741,1027.507457,0,0,1,0,0,1,0,1,0,0,1,1,0
2677,1,43,22303.29,9.565152901,1.591333405,708.9358044,1,0,0,1,0,0,0,0,1,0,1,0,0
53,0,44,29613.46,8.985344623,6.393598693,1269.403112,0,1,0,1,0,0,0,1,0,0,1,1,0
5819,8,56,30195.71,11.13577596,2.760208796,1363.377334,0,1,0,0,1,0,1,1,0,0,0,1,1
105,2,68,25568.0,11.3868,60.80126,5961.810975,1,0,0,0,1,0,0,1,0,0,1,1,0
6294,0,85,61525.98,8.429623,68.77621,6071.79498,1,0,0,1,0,0,0,0,0,1,0,0,1
28221,6,82,10551.43,13.52236,59.78701,5144.456729,1,0,0,1,0,0,0,0,1,0,1,0,1
56,0,23,24588.75,9.042231,69.58993,6061.493639,1,0,0,1,0,0,0,0,1,0,0,0,1
30762,1,57,35925.24,8.398662,2.465822,809.8918631,0,0,1,1,0,0,0,0,1,0,1,0,0
21529,3,36,13910.41,8.74376,55.30151,4737.074812,1,0,0,1,0,0,0,0,1,0,1,0,0
39,2,22,28516.89,6.657538,49.59993,4480.828708,1,0,0,1,0,0,0,0,1,0,1,0,0
1878,6,63,79243.91,13.72414,44.46693,4042.614652,0,0,1,0,1,0,1,0,1,0,0,1,0
4611,3,50,56565.69,5.95531,63.9264,5559.691145,0,0,1,0,1,0,1,0,1,0,1,0,1
4595,1,45,59532.0,12.54222267,21.20445421,2867.22601,0,0,1,0,1,0,0,1,0,0,0,0,0
1926,1,85,38644.0,12.26333,29.30064,2626.362759,0,0,1,0,1,0,0,0,0,1,1,0,0
21218,0,70,25213.39,10.63561,65.25094,6236.771039,1,0,0,1,0,0,1,1,0,0,0,1,1
8335,0,37,6556.37,13.39001,64.62103,5748.202465,0,1,0,1,0,0,0,0,1,0,1,1,1
958,0,79,23513.42,11.21728,59.51288,5057.818142,0,0,1,1,0,0,0,0,1,0,0,1,0
13905,0,51,47659.53,9.840486,52.98033,5368.841578,0,1,0,1,0,0,0,1,0,0,0,1,1
24529,1,86,11999.43,8.301200914,11.07083425,1136.55652,0,0,1,1,0,0,0,0,0,1,1,1,1
2031,0,30,25746.6,12.56374,40.93141,4156.493991,1,0,0,0,1,0,0,1,0,0,0,1,0
11357,3,30,27770.71,17.15258,71.20584,6492.293148,1,0,0,0,1,0,1,0,1,0,0,0,0
11268,9,45,43383.54,6.613070806,11.08287797,1795.465729,0,0,1,0,1,0,0,0,1,0,0,0,0
1460,2,29,6923.8,7.872117,2.104985,626.494018,1,0,0,0,1,0,0,0,0,1,0,1,0
2782,3,81,15263.7,16.4022,70.31022,6074.151439,1,0,0,0,0,1,0,0,0,1,1,1,1
37727,0,24,41699.57,7.956304,49.94733,4741.134235,0,1,0,0,1,0,0,1,0,0,1,0,0
1611,1,57,47514.11,8.89730623,13.24581884,1171.036365,1,0,0,0,1,0,0,0,1,0,0,0,0
2780,0,58,58324.01,12.35356432,6.396338897,821.4684599,1,0,0,0,1,0,1,0,1,0,0,1,0
27676,0,19,61664.04,12.67875,67.16337,5843.309069,0,1,0,0,1,0,0,0,0,1,0,0,0
30373,1,56,59221.64,10.37246,54.40563,5100.988534,0,1,0,1,0,0,0,0,1,0,0,1,0
3697,1,36,21345.51,8.245298,4.564096,1113.404715,1,0,0,1,0,0,0,1,0,0,0,0,0
208,1,56,25777.88,14.67675595,2.066037377,769.7818684,0,0,1,0,1,0,0,0,1,0,0,1,1
3104,0,66,8840.8,8.721081,17.27999,2074.948906,0,0,1,1,0,0,0,0,1,0,0,1,1
394,0,66,30663.14,6.69772,4.656535,1012.460755,0,0,1,0,1,0,0,0,1,0,0,1,1
7511,0,80,14433.56,8.733939,13.46637,2088.717973,1,0,0,0,1,0,0,1,0,0,1,0,1
31498,1,38,85351.21,6.772134,64.88617,6221.262758,0,1,0,0,1,0,0,1,0,0,0,1,1
4298,3,73,19839.22,8.779628,71.4622,6104.609294,1,0,0,1,0,0,0,0,1,0,1,1,1
3898,5,20,23660.7,11.64845286,6.577676916,1329.24842,0,1,0,1,0,0,0,0,1,0,0,1,0
7972,4,75,47075.22,9.002155,56.16716,5628.746728,0,0,1,0,1,0,0,1,0,0,1,0,0
3632,9,30,85003.51,5.475599,22.05688,2696.777135,0,0,1,1,0,0,0,0,0,1,0,0,0
5429,1,66,13900.27,10.89684,11.51439,1559.33881,0,1,0,0,0,1,0,1,0,0,1,1,0
15,1,49,30638.08,9.208445,3.171487,773.5217752,1,0,0,0,1,0,0,0,1,0,1,0,0
13202,1,79,94353.42,16.97213,5.260996,945.5437173,0,1,0,0,0,1,0,1,0,0,0,0,1
36489,4,85,8435.92,9.069204,5.911652,769.3159079,0,1,0,1,0,0,0,0,1,0,0,1,0
2562,0,65,4795.94,10.61107,2.748652,840.6246629,1,0,0,0,1,0,1,0,1,0,0,1,1
615,6,38,31239.87,8.18622,8.584144,1077.237101,0,1,0,0,1,0,0,0,0,1,1,0,0
8142,2,49,13638.46,10.74715,63.18349,5651.568466,0,0,1,1,0,0,0,0,1,0,0,1,0
12853,0,88,38656.75,12.11561244,22.39935475,1960.019242,0,1,0,1,0,0,0,0,1,0,0,0,0
14645,1,71,4647.27,9.062396,10.06945,1125.724207,0,1,0,1,0,0,0,0,1,0,0,1,1
9910,0,49,37658.41,10.63472,71.60926,6109.236207,0,0,1,0,1,0,0,0,0,1,0,0,0
24118,2,60,46582.29,8.43066,64.64603,5568.279974,0,0,1,0,1,0,1,0,1,0,0,1,1
24494,0,31,80309.69,12.1242,66.74044,5598.395048,0,1,0,1,0,0,0,0,0,1,1,0,0
15119,2,48,67258.0,10.36244,11.18714,1235.76897,0,0,1,1,0,0,0,0,1,0,1,1,1
3081,1,56,12281.76,17.50485,7.150962,915.023098,1,0,0,0,1,0,1,0,0,1,0,0,1
285,1,77,62758.96,11.67521,41.58309,3819.338688,0,1,0,0,1,0,0,0,1,0,1,1,0
20297,2,27,44064.71,6.471033904,9.343807204,1241.311162,0,1,0,1,0,0,0,0,0,1,0,1,1
898,2,54,33735.54,6.373342678,11.70414173,1157.286118,1,0,0,0,1,0,0,0,1,0,1,0,0
236,0,62,58388.73,11.49632,46.23768,4144.818142,1,0,0,0,1,0,0,0,1,0,1,1,0
903,3,55,64821.36,10.32806,3.250618,889.1589238,0,0,1,1,0,0,0,0,0,1,0,0,0
27811,2,80,15963.97,12.1699,41.88907,3632.236502,1,0,0,1,0,0,1,0,1,0,1,0,0
4278,0,51,27537.94,5.702833154,3.484000437,1138.169594,0,1,0,1,0,0,0,1,0,0,1,1,0
9908,4,72,42676.34,9.026579,66.37863,5727.479091,0,0,1,0,1,0,0,0,0,1,0,0,0
782,0,44,56378.17,14.81596,56.40613,5512.145017,0,1,0,1,0,0,1,1,0,0,0,0,1
137,3,36,59084.69,8.635838,57.7475,5097.174241,0,1,0,1,0,0,0,0,1,0,1,0,0
40778,0,40,50058.12,9.117518,48.82198,4853.390396,0,1,0,0,1,0,0,1,0,0,0,0,0
6604,4,68,62554.29,10.73749,50.67652,5313.315024,1,0,0,0,1,0,0,1,0,0,0,1,1
34135,0,23,62214.19,12.69049,7.019257,998.0645117,1,0,0,1,0,0,0,0,1,0,0,1,0
271,1,50,22476.44,15.34081,50.53589,4580.300146,0,1,0,0,1,0,0,0,0,1,1,0,1
11272,2,85,32092.18,9.357409,65.02121,6092.399467,0,0,1,0,1,0,0,1,0,0,1,0,0
20543,4,29,48257.2,13.29045,49.27633,4912.958462,0,0,1,0,1,0,0,0,1,0,0,1,1
3215,5,29,77001.42,15.75223,4.672744,1419.012995,0,1,0,0,1,0,0,1,0,0,1,1,1
738,4,53,35950.39,8.081922,59.60557,5648.297688,1,0,0,0,1,0,0,1,0,0,0,0,0
27736,2,52,56361.66,9.002991,54.07152,5205.750156,0,1,0,1,0,0,1,1,0,0,1,0,1
6513,0,79,68626.5,10.29598,56.29735,5412.849843,0,0,1,1,0,0,0,1,0,0,1,1,0
1130,2,79,51237.28,10.61217014,12.58298231,1701.457566,0,0,1,1,0,0,0,0,1,0,1,1,0
371,1,21,23794.39,9.368647,60.15898,5547.950501,0,0,1,0,1,0,0,0,1,0,0,1,0
