Population,Children,Age,Income,Outage_sec_perweek,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
9005,1,45,14774.37,5.14319,51.42373,4750.263677,0,1,0,0,1,0,1,0,1,0,1,1,0
778,1,23,30756.71,11.07762,12.0068,1338.084542,0,0,1,0,1,0,0,0,1,0,1,1,0
3242,0,47,20125.41,8.842692082,10.19243185,1277.521575,0,0,1,1,0,0,0,0,1,0,1,0,0
1544,0,40,35939.16,7.095061,6.116652,1123.647592,0,1,0,0,1,0,0,1,0,0,0,0,1
11300,1,63,65329.46,13.34580773,12.85056526,1710.216611,1,0,0,0,1,0,1,0,1,0,0,0,0
4757,2,46,48137.75,11.20346894,10.03212915,986.2673645,0,0,1,1,0,0,0,0,1,0,0,0,0
5869,0,86,44607.35,19.01962,39.13842,3260.745232,1,0,0,0,1,0,0,0,1,0,0,0,0
12067,1,86,37938.69,10.75719664,9.188837964,1477.960194,0,1,0,0,1,0,0,1,0,0,0,1,0
9124,1,23,13419.4,4.457169,70.54929,6842.591894,0,1,0,1,0,0,1,1,0,0,1,0,1
18820,4,80,49646.02,11.63026,68.29684,5867.544803,1,0,0,1,0,0,0,0,1,0,1,1,0
59637,1,80,14174.86,10.61778,63.71215,5895.135365,1,0,0,1,0,0,0,1,0,0,0,0,1
32603,0,87,63284.16,9.803905459,8.959047529,684.6318529,1,0,0,1,0,0,0,0,0,1,1,0,1
809,2,60,19746.8,6.549501,4.115815,451.0754045,1,0,0,1,0,0,0,0,1,0,0,1,1
1071,3,46,50320.87,12.05332,56.1721,5202.311952,1,0,0,1,0,0,0,1,0,0,0,1,0
29061,2,72,7079.02,8.082,14.21143,1813.71251,1,0,0,0,0,1,0,1,0,0,0,0,0
2221,0,29,73958.51,10.46924,67.94243,6638.783919,1,0,0,0,1,0,0,1,0,0,0,1,1
652,1,84,63725.44,10.8901854,11.38939562,1499.600891,0,1,0,0,1,0,0,0,1,0,1,0,0
3161,0,42,19165.73,5.221173325,5.7018635,831.9771606,0,0,1,1,0,0,0,0,1,0,1,0,0
6354,10,35,29541.88,12.10286,25.07759,3076.415699,0,0,1,0,1,0,0,0,1,0,0,1,1
450,0,25,39681.63,4.06907,4.244854,829.6494763,1,0,0,0,1,0,0,0,1,0,1,1,1
1393,0,82,28571.57,13.52972,70.13699,5798.959401,0,1,0,1,0,0,0,0,1,0,1,1,1
1956,0,60,12508.6,11.34316,61.343,5083.099357,0,0,1,1,0,0,0,0,0,1,0,0,0
17999,1,33,12908.92,9.530065,60.81814,5696.204344,0,1,0,1,0,0,1,0,1,0,0,0,1
1622,1,63,42849.02,6.856808,63.91757,5620.075514,0,1,0,0,1,0,0,0,1,0,1,1,0
1337,1,86,38960.89,10.25011,5.18336,655.4429632,1,0,0,0,1,0,0,0,1,0,0,0,1
321,7,59,45395.08,7.659602,12.51669,2408.542735,1,0,0,1,0,0,0,1,0,0,1,1,1
1282,4,30,50577.25,10.31021,50.09295,4941.678785,1,0,0,0,1,0,0,1,0,0,1,1,0
143,5,36,53473.62,8.033087,44.57688,4575.351511,1,0,0,0,1,0,0,1,0,0,1,0,0
666,2,46,54079.21,7.362249,59.6877,5118.044271,1,0,0,1,0,0,0,0,0,1,1,1,0
8852,0,88,51856.16,8.421281,67.93831,6515.886968,1,0,0,0,1,0,0,1,0,0,0,1,0
35414,1,41,20429.65,12.79582565,23.11577242,2454.262177,0,0,1,0,1,0,0,0,0,1,0,0,0
689,0,80,12473.92,11.79419,52.87464,4569.936966,0,1,0,0,1,0,0,0,1,0,0,0,1
678,2,74,26826.72,8.73874,13.41057,1765.087747,0,1,0,0,1,0,0,0,0,1,0,1,1
40622,1,35,80011.9,6.616816,69.93726,5975.247846,0,0,1,1,0,0,1,0,1,0,0,0,0
21895,0,75,65841.25,8.914901,54.04994,4956.725532,0,0,1,1,0,0,0,0,1,0,1,1,0
2216,2,21,71254.24,11.303,20.87125,2441.911507,1,0,0,0,1,0,0,0,0,1,0,0,0
14630,3,29,21394.21,9.477521787,2.101748234,1064.888301,0,1,0,0,1,0,0,1,0,0,0,0,1
14559,9,47,31344.35,13.87639,69.5048,6391.573253,0,0,1,1,0,0,0,0,1,0,0,1,0
2017,2,42,30891.62,10.46074,10.44121,1181.546499,1,0,0,0,1,0,0,0,1,0,0,1,0
17543,3,75,18517.07,8.639223,70.10448,6417.345247,0,1,0,1,0,0,0,1,0,0,0,0,0
66,1,40,74781.03,13.20603,71.17766,6053.109934,0,1,0,0,1,0,0,0,1,0,0,0,1
2789,0,83,29470.61,10.4673283,5.310878954,639.7187297,0,0,1,0,1,0,0,0,1,0,0,0,0
98,2,18,9961.23,16.08459,17.45182,1759.464436,0,0,1,0,1,0,0,0,1,0,0,1,0
14569,0,47,77774.13,6.732546893,1.214622014,284.0777847,0,1,0,1,0,0,0,0,0,1,0,1,0
836,1,68,37186.43,13.88825,63.63416,5590.205755,1,0,0,0,1,0,0,0,1,0,1,0,0
3112,2,36,45399.13,10.60927,45.23339,4070.801017,1,0,0,0,1,0,0,0,0,1,0,1,0
687,4,33,1405.18,6.808472,8.26392,1514.229261,0,1,0,1,0,0,0,1,0,0,0,1,1
7404,0,38,84047.13,9.766784,58.16576,5399.224156,0,0,1,0,1,0,1,0,1,0,0,0,0
10741,0,47,17528.05,6.921287,3.309503,1026.042379,0,1,0,0,1,0,0,1,0,0,0,0,0
1000,4,40,27475.94,9.407074462,6.745272795,1668.961962,0,0,1,1,0,0,0,1,0,0,0,0,0
10586,7,24,6695.49,10.96135,60.74742,5350.10612,1,0,0,1,0,0,0,0,1,0,1,0,1
1024,3,52,6914.4,1.180258979,8.360649713,1262.21298,0,1,0,0,1,0,0,1,0,0,0,0,0
297,2,65,55541.84,11.76173,64.71582,6432.504958,1,0,0,1,0,0,0,1,0,0,1,1,0
82,1,28,78472.21,14.54789,16.04377,2062.862632,1,0,0,0,0,1,0,1,0,0,0,0,1
201,0,62,5629.62,8.395973,67.9048,5680.56077,0,0,1,1,0,0,0,0,1,0,0,1,0
396,1,61,42590.57,9.846701,58.01991,4989.154555,0,0,1,1,0,0,0,0,1,0,0,1,0
814,0,65,37261.82,8.923032,4.164919,577.4706172,1,0,0,1,0,0,0,0,1,0,0,0,0
25271,0,86,69014.19,10.58554141,7.195810535,1409.882802,0,1,0,1,0,0,0,1,0,0,1,0,0
1485,2,64,101628.9,10.50151,2.567035,717.8935328,1,0,0,0,1,0,0,0,1,0,0,1,0
30329,1,39,42913.99,10.62932,55.98127,4894.242924,1,0,0,1,0,0,0,0,1,0,0,1,0
39043,0,56,57552.49,10.26236,57.60401,4865.052135,1,0,0,1,0,0,0,0,1,0,0,0,0
384,0,54,2421.1,11.51282,56.03048,4821.711621,0,0,1,0,1,0,0,0,1,0,1,0,0
1888,0,46,64782.28,11.14118,59.43728,5462.617829,0,0,1,1,0,0,0,1,0,0,1,0,1
1096,0,86,24266.04,7.779828793,16.92163398,2275.888923,1,0,0,0,1,0,0,1,0,0,0,0,0
346,0,19,5537.66,11.19336,62.99928,5595.201151,0,1,0,0,1,0,1,0,1,0,0,0,0
5714,0,60,41058.3,9.515742803,8.886360176,1340.373707,1,0,0,1,0,0,0,1,0,0,1,0,1
197,0,75,28704.22,11.00710107,8.277054038,1320.132625,0,0,1,0,1,0,0,1,0,0,1,0,0
466,1,38,81345.64,3.436193,50.87987,5014.268899,0,1,0,1,0,0,0,1,0,0,1,0,1
38733,4,75,24538.69,3.429724,2.429677,494.5000388,0,1,0,1,0,0,0,0,0,1,0,1,1
324,0,49,40057.31,11.00613,48.52168,4486.430136,0,1,0,1,0,0,0,1,0,0,0,0,1
29360,4,41,6740.05,8.173993,19.72758,2426.091797,0,0,1,0,1,0,0,0,1,0,1,1,0
1547,2,83,33172.33,12.47288,4.799511,792.3707277,0,0,1,1,0,0,0,0,1,0,0,1,0
6694,0,80,31155.68,7.499758,14.17599,1663.204506,0,0,1,1,0,0,1,0,1,0,1,0,0
6846,3,40,19425.75,9.458082,67.62049,5919.39345,1,0,0,1,0,0,0,0,0,1,0,0,1
208,1,80,8774.81,12.8072,66.81169,5824.416954,0,0,1,0,1,0,0,0,1,0,0,1,0
12449,1,27,27758.51,8.999013,67.64041,6308.665694,1,0,0,1,0,0,1,1,0,0,1,1,0
14673,0,54,37928.26,6.726035,1.442102,837.2614393,0,1,0,0,1,0,1,0,0,1,1,1,0
35389,0,59,36034.73,13.54754868,14.26734448,1294.790222,1,0,0,1,0,0,0,0,1,0,0,0,0
1114,0,52,28011.86,11.90146,48.98892,4863.46622,0,1,0,1,0,0,0,1,0,0,1,1,0
55937,0,78,45433.92,10.83111,62.02081,5300.449639,0,1,0,0,1,0,0,0,1,0,1,0,0
379,2,82,38069.49,15.77718,2.590677,325.5857485,0,0,1,0,0,1,0,0,1,0,0,0,1
46,1,68,25819.56,7.298432418,9.306233406,1762.075547,0,0,1,1,0,0,1,1,0,0,1,1,1
8013,4,88,14910.5,17.96334654,2.451256489,910.9230162,0,0,1,1,0,0,0,0,0,1,0,1,1
1271,0,57,13948.49,11.96174,67.77528,6105.525987,1,0,0,0,1,0,0,0,1,0,0,0,0
1925,4,24,22431.45,14.15969,65.91841,6277.33482,0,1,0,1,0,0,1,1,0,0,0,1,1
1912,6,31,48175.44,8.049492,50.30932,4858.775977,1,0,0,0,1,0,0,0,0,1,1,1,0
1694,0,61,36205.76,8.396047,49.11866,4787.709945,0,0,1,0,1,0,1,1,0,0,1,0,0
3167,1,56,64017.78,12.45682505,11.76491612,1588.313232,0,0,1,1,0,0,0,0,0,1,0,1,0
359,1,52,50181.69,7.432898,54.60066,4829.62672,1,0,0,0,1,0,0,0,0,1,0,0,0
30226,0,76,43741.92,11.68828,49.73125,4318.58203,0,1,0,0,1,0,0,0,1,0,1,1,0
14696,1,72,34995.55,13.09283,58.12044,5292.78252,0,1,0,0,1,0,0,0,1,0,1,0,0
25134,1,77,49081.31,10.74555,49.22663,4674.111818,0,0,1,1,0,0,1,0,1,0,1,0,1
3306,4,57,23142.34,8.424871,4.73307,820.2134061,0,1,0,0,1,0,0,0,1,0,0,1,0
16791,4,59,4425.26,9.711712,5.459489,773.1752584,1,0,0,1,0,0,0,0,1,0,1,1,1
3066,0,38,49277.48,12.81260566,19.48900163,1974.780054,0,1,0,1,0,0,0,0,1,0,1,0,0
80,2,53,21579.33,9.419642,4.83427,1159.364961,1,0,0,1,0,0,0,0,1,0,0,1,1
40543,7,82,43098.2,9.071716,3.518534,973.9939163,1,0,0,0,1,0,1,0,1,0,0,0,0
1567,1,78,60311.48,7.405174,65.34077,5614.068087,1,0,0,1,0,0,0,0,1,0,1,0,0
6432,6,82,26785.51,15.04983927,1.338441957,491.8773506,0,1,0,1,0,0,0,0,1,0,1,0,0
36959,0,38,26353.03,6.445166,63.64621,5503.629445,0,1,0,1,0,0,0,0,1,0,0,0,0
1706,0,84,27123.66,12.32696,69.36684,5986.22023,1,0,0,1,0,0,1,0,0,1,0,1,1
35349,10,19,23299.98,10.09307939,23.956929,2653.32821,1,0,0,1,0,0,0,0,0,1,0,1,1
1691,1,18,43415.81,11.16639,8.113307,1115.211468,1,0,0,0,1,0,0,0,0,1,1,0,1
244,1,75,5678.51,10.69562,1.970645,856.222981,1,0,0,0,1,0,1,1,0,0,0,0,0
625,3,19,21141.05,6.532628,53.77195,5185.302334,0,1,0,0,1,0,0,1,0,0,0,0,0
555,0,76,53468.72,11.24818,71.52256,5766.913605,1,0,0,0,0,1,0,0,1,0,0,0,0
2302,2,24,30174.37,13.25453,69.30616,6082.615608,1,0,0,0,1,0,0,0,1,0,0,1,0
11294,0,24,75458.79,9.531063533,14.86764776,1446.203986,1,0,0,1,0,0,0,0,1,0,1,0,0
3417,4,57,52230.66,11.36485,8.334589,1447.593195,1,0,0,1,0,0,0,1,0,0,1,1,1
35923,2,55,15629.36,11.61045,68.16171,5943.852289,0,1,0,0,1,0,0,0,1,0,0,0,0
191,1,82,58102.4,8.680968,68.6808,5729.606483,0,0,1,0,1,0,0,0,0,1,0,0,1
166,1,45,20316.98,8.020199,55.29606,4824.342843,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,59,43660.04,14.66262,2.09057,1028.550477,0,1,0,1,0,0,0,1,0,0,1,1,0
4175,2,43,31221.21,6.139202,9.487121,1523.207235,0,0,1,0,1,0,0,0,1,0,1,1,1
5264,3,21,92155.37,12.97945,11.55831,1538.887965,1,0,0,0,1,0,0,0,1,0,1,0,0
2863,6,83,24940.42,14.0011,7.232429,1575.575608,1,0,0,0,1,0,0,1,0,0,1,1,1
15041,0,41,37706.85,14.12145884,6.307178205,1464.035068,1,0,0,0,1,0,1,1,0,0,0,0,1
42116,1,55,9183.89,7.74027,69.40052,6457.28774,1,0,0,1,0,0,0,1,0,0,1,0,1
415,0,71,11091.71,9.779993,44.92225,4291.029972,0,0,1,0,1,0,0,0,0,1,0,1,0
1144,0,35,33748.05,14.00503607,14.7212152,1576.607681,1,0,0,1,0,0,0,0,0,1,1,0,0
250,3,49,28065.13,11.31682,3.878694,409.0267699,0,0,1,1,0,0,1,0,1,0,0,0,0
24475,2,72,26965.24,9.883011,3.656765,780.9545758,0,0,1,0,1,0,0,0,1,0,0,1,0
25792,1,47,53148.58,10.27957,1.736879,374.332233,0,0,1,1,0,0,0,0,0,1,0,0,0
27728,0,20,19345.8,8.549581,67.86253,6196.873658,1,0,0,1,0,0,0,0,1,0,0,1,0
26401,3,81,38768.11,10.33083,57.04917,4856.597445,1,0,0,1,0,0,0,0,0,1,0,0,0
30873,3,73,22663.77,14.68158,16.56317,1881.485804,0,0,1,1,0,0,0,1,0,0,0,0,1
41600,0,69,4436.83,3.217473,54.88836,5214.288823,0,0,1,1,0,0,0,0,0,1,1,1,0
2802,0,46,24939.72,9.231955,55.70975,4899.723365,0,1,0,1,0,0,0,0,1,0,1,1,0
14357,1,46,20421.97,6.596348,61.97804,5614.133645,0,0,1,0,1,0,1,0,1,0,0,1,0
2871,3,40,30577.74,12.01441,66.7755,5967.112269,0,1,0,1,0,0,1,0,1,0,0,1,0
218,0,57,29125.57,12.36111,3.94227,795.7564584,0,0,1,0,1,0,0,1,0,0,0,0,1
25258,1,27,740.66,9.150618042,10.94833173,1081.14434,1,0,0,0,1,0,0,0,0,1,0,0,0
3812,2,70,61779.92,11.40578,61.079,5525.488035,1,0,0,1,0,0,0,0,1,0,1,0,0
22574,2,56,56574.39,10.38237508,14.02310297,1669.613093,0,0,1,0,1,0,0,0,1,0,1,0,0
1336,0,18,11718.07,10.84742,58.89646,6051.457992,0,0,1,1,0,0,0,1,0,0,0,1,0
4022,1,40,17275.92,9.099318,2.395742,949.9087685,0,0,1,1,0,0,0,1,0,0,0,1,0
293,3,27,49626.73,14.07334,9.175977,1754.124518,1,0,0,0,1,0,0,1,0,0,0,1,1
4046,4,52,67205.55,7.717303,42.25776,4390.483323,0,1,0,0,1,0,0,1,0,0,0,1,0
9026,4,32,36339.45,6.172615,49.85906,4502.462771,1,0,0,0,1,0,0,0,0,1,1,1,0
1577,1,72,40181.23,10.06669,52.42844,4489.316917,1,0,0,1,0,0,0,0,1,0,0,0,1
3817,1,70,17670.66,6.969893,10.3362,1776.804483,0,0,1,1,0,0,0,1,0,0,0,0,1
49612,0,73,19563.77,11.31172944,20.04140358,2256.776479,0,1,0,1,0,0,0,1,0,0,0,1,0
5012,3,52,39800.89,14.37339,38.54459,3601.393455,1,0,0,1,0,0,0,0,1,0,1,0,0
98,0,44,61704.19,7.04916,71.34414,6361.142706,0,0,1,0,1,0,0,1,0,0,0,0,1
15,0,22,57737.27,3.267635,2.005733,960.0935745,0,1,0,1,0,0,0,0,1,0,1,1,0
6962,2,56,51095.47,7.231659,65.16987,5954.856404,0,1,0,1,0,0,0,1,0,0,0,0,1
2930,3,67,41522.19,9.027027,57.08875,5084.877488,1,0,0,1,0,0,0,0,1,0,0,1,0
234,0,41,77706.42,11.85505,23.38469,2559.878176,0,1,0,1,0,0,0,0,1,0,1,1,1
689,3,66,24702.68,11.2369761,12.64742067,1357.062854,0,1,0,1,0,0,1,0,1,0,0,1,1
2007,4,60,16383.33,10.8419,9.373591,1315.586731,0,1,0,1,0,0,0,0,1,0,0,0,1
3255,1,60,43230.88,7.845949,49.07593,4337.149997,0,0,1,0,1,0,0,0,1,0,0,0,1
1284,1,23,44520.0,14.17316345,9.349597147,1589.339963,0,0,1,1,0,0,0,0,1,0,1,1,0
47493,3,57,39683.73,11.90156254,7.843263617,1069.400199,0,0,1,1,0,0,0,0,1,0,1,0,0
47974,3,30,19713.67,11.38017,6.472433,1176.899402,0,1,0,0,1,0,1,0,0,1,1,1,0
3454,3,70,33502.78,8.743392,58.18819,5808.103829,0,0,1,1,0,0,0,1,0,0,1,0,0
4894,0,18,17092.77,14.62128,69.87041,6815.305528,0,1,0,0,1,0,0,1,0,0,1,0,0
335,3,63,35901.58,6.406512,63.5224,5571.995482,1,0,0,0,0,1,0,0,0,1,1,0,0
0,4,26,16592.25,7.090931,7.80313,1652.589596,0,0,1,0,1,0,0,1,0,0,0,1,0
3067,1,80,6960.12,10.52956,13.16047,1175.542116,0,1,0,1,0,0,0,0,0,1,0,0,0
26182,0,88,35108.41,14.54049442,2.967533379,525.3069851,1,0,0,0,1,0,0,0,0,1,0,0,0
28165,4,81,26278.72,9.694195,19.48387,2038.974824,0,1,0,0,1,0,0,0,1,0,0,1,1
40,1,64,64699.15,11.1147,61.51143,5614.673422,1,0,0,0,1,0,0,1,0,0,0,0,1
2835,4,50,12802.32,7.819201487,7.387393996,1365.994148,0,1,0,0,0,1,0,1,0,0,1,1,0
1879,3,87,10403.59,10.68024546,11.92299244,1296.481055,0,0,1,1,0,0,0,0,1,0,1,1,0
3521,2,43,20496.34,7.476446,54.23761,4865.394915,1,0,0,0,1,0,1,0,0,1,0,0,1
1355,5,57,38957.95,11.61185,46.22292,4625.577762,0,1,0,1,0,0,0,0,0,1,0,1,0
1723,4,55,44717.94,8.318141,54.67286,5165.862705,1,0,0,1,0,0,0,1,0,0,1,0,1
62,2,69,9106.57,12.29278948,21.13118502,2543.181756,0,0,1,0,1,0,0,1,0,0,1,1,1
619,0,59,57982.69,7.607505,3.59353,950.0977853,0,1,0,1,0,0,1,0,1,0,1,1,0
4642,0,67,91903.25,9.877819,3.908371,841.0151958,1,0,0,0,1,0,0,1,0,0,0,1,0
3079,0,44,43864.93,8.590621,65.12119,6021.415503,1,0,0,0,1,0,0,0,1,0,1,0,0
161,2,68,95028.57,6.076260652,4.627672042,1038.745378,0,0,1,0,1,0,0,0,0,1,1,1,0
4986,1,43,34164.73,15.53819,64.2522,5722.812198,1,0,0,0,1,0,1,0,0,1,1,0,0
1889,1,25,20110.67,7.780212,1.668767,512.8321486,1,0,0,1,0,0,0,0,1,0,1,0,0
584,4,62,33247.66,17.10685,66.70369,5859.752162,1,0,0,0,1,0,0,0,0,1,1,0,0
725,1,86,29315.24,7.420757697,10.27733324,1998.877156,1,0,0,0,1,0,0,1,0,0,1,1,1
30076,1,40,41819.9,14.61938,16.58054,1734.504367,0,1,0,1,0,0,1,0,0,1,1,1,0
2238,4,37,32947.81,9.467795,45.69588,4267.319291,1,0,0,1,0,0,0,0,0,1,1,0,0
7514,2,51,28125.21,9.534548,51.2129,4493.014399,0,0,1,0,1,0,0,0,0,1,0,0,0
9262,1,33,13106.6,12.87327,3.30098,594.5452132,0,0,1,0,1,0,0,0,0,1,0,0,0
11897,3,22,82749.1,15.50911,68.18047,6166.262519,1,0,0,0,1,0,0,0,1,0,1,1,0
33014,4,37,7588.08,6.421434,2.820837,664.5638593,1,0,0,1,0,0,0,0,1,0,1,0,1
20897,3,80,42920.9,11.97456051,10.86852566,1354.387011,0,1,0,0,1,0,1,0,0,1,1,1,0
1063,4,23,66612.08,6.216534,46.38121,4278.637138,1,0,0,1,0,0,1,0,0,1,0,0,0
29015,0,64,83912.29,10.89877,60.48793,5406.560212,1,0,0,0,1,0,0,0,1,0,0,1,1
2164,1,48,6975.47,10.50011,3.459881,971.0579616,1,0,0,1,0,0,0,1,0,0,1,0,0
7676,0,45,21736.61,10.73533,67.04233,6001.584896,0,0,1,0,1,0,0,0,1,0,0,1,0
22733,4,34,8316.09,15.17632,64.26152,6473.341815,0,0,1,1,0,0,0,1,0,0,1,0,0
8565,4,44,18610.56,10.65375,31.32024,3022.776148,0,0,1,0,1,0,1,0,0,1,0,0,0
22096,1,76,59188.01,9.99135,65.09085,5506.82644,0,0,1,1,0,0,0,0,0,1,1,1,0
1080,0,57,35587.78,13.52535,2.077466,1244.139414,1,0,0,0,1,0,0,1,0,0,0,1,1
41276,1,73,20618.01,10.08633,56.67924,5042.032681,0,1,0,1,0,0,0,0,1,0,1,1,0
39859,1,41,18247.04,13.14072,10.92718,1203.774277,0,0,1,0,1,0,0,0,1,0,1,0,1
5385,3,59,35848.61,12.8388,63.52797,5768.104658,0,0,1,0,1,0,0,0,1,0,0,0,0
6055,1,31,27303.52,5.256893,66.75709,5718.272878,0,0,1,1,0,0,0,0,1,0,0,0,0
984,8,33,94258.71,13.33174,67.39064,6579.180799,0,1,0,0,1,0,0,0,0,1,1,1,1
15882,1,41,25656.47,10.77254,68.65945,6503.984053,0,0,1,0,1,0,0,1,0,0,1,0,0
368,3,84,53979.72,8.152813,55.68741,4637.682474,0,1,0,1,0,0,0,0,0,1,0,0,1
8071,1,41,32105.64,12.78937,56.09481,5739.181377,0,1,0,0,1,0,0,1,0,0,0,0,0
40649,6,24,18946.77,10.89639,7.733033,1099.299416,1,0,0,1,0,0,0,0,1,0,0,0,1
38753,4,65,13925.38,11.32795,7.467093,1254.859385,0,1,0,0,1,0,1,0,1,0,1,1,1
4950,0,21,33329.83,9.783917847,9.715065141,1509.912313,0,1,0,1,0,0,0,0,1,0,1,0,0
27726,1,54,44057.85,6.666141762,6.5443199,1185.892988,0,1,0,1,0,0,0,0,1,0,0,1,0
44647,1,81,85742.06,11.00921312,6.357562637,1178.057753,1,0,0,0,1,0,1,1,0,0,1,1,1
20322,1,54,26029.85,10.74527,70.18772,6373.036903,0,0,1,1,0,0,0,0,1,0,1,0,1
586,1,82,40183.01,10.3853182,4.221959275,1342.310858,0,1,0,0,1,0,0,1,0,0,1,1,0
6403,4,55,16035.67,2.265527,6.218071,1235.041233,1,0,0,1,0,0,0,0,0,1,1,0,0
26404,0,21,40598.75,7.277557,6.588658,1667.235527,0,0,1,1,0,0,0,1,0,0,1,0,0
39658,2,69,35531.41,8.920519,16.17631,2123.824956,0,0,1,0,1,0,0,1,0,0,1,0,0
14606,4,45,16073.46,10.07234257,8.699764172,1087.336893,1,0,0,0,1,0,0,0,1,0,1,1,0
671,0,23,13194.33,13.42263904,5.104873611,682.9871863,0,1,0,0,1,0,0,0,1,0,0,0,1
2122,3,76,6315.61,7.590769,9.38517,1461.269401,0,1,0,1,0,0,0,0,1,0,1,1,0
27897,1,21,17612.86,8.450991,57.27183,5638.438682,0,1,0,1,0,0,0,1,0,0,1,1,0
684,2,43,26369.97,7.069018,65.44679,6116.195461,1,0,0,0,1,0,1,0,1,0,0,0,0
2986,1,33,35214.65,9.584041,65.09341,6587.881944,0,0,1,0,1,0,0,1,0,0,0,1,0
56233,1,51,21397.92,11.24765,66.8679,6261.840951,1,0,0,0,1,0,0,0,1,0,1,1,1
3515,0,72,6527.16,9.501931,55.27064,4606.446472,1,0,0,0,1,0,0,0,1,0,1,0,0
7772,0,68,32738.97,15.24321,67.00862,5765.925076,0,0,1,1,0,0,0,0,0,1,0,1,0
48133,2,45,31766.78,14.18102134,2.389328443,762.3743815,0,0,1,0,1,0,0,0,0,1,1,1,0
5259,1,67,15629.94,10.25342,11.54316,1562.246266,0,1,0,1,0,0,0,1,0,0,1,1,0
25335,0,72,65966.95,10.11368,47.59384,3992.381842,1,0,0,1,0,0,0,0,1,0,0,0,0
3076,2,75,20940.34,4.827944,6.482702,1170.945568,1,0,0,1,0,0,0,1,0,0,1,1,0
1194,3,20,27558.14,9.700117,2.507107,463.6732561,1,0,0,1,0,0,0,0,1,0,1,0,0
4066,0,51,61269.37,6.938827,53.06052,4967.50972,0,0,1,1,0,0,0,0,0,1,1,0,1
8304,1,87,36532.31,7.841697,5.099454,1362.860416,0,0,1,1,0,0,0,1,0,0,0,0,0
38579,1,73,75866.75,10.11985468,7.661226872,583.0259559,1,0,0,1,0,0,0,0,0,1,0,0,1
1197,1,64,7569.75,8.8901,59.00593,5227.515273,1,0,0,0,1,0,0,0,1,0,1,0,1
40857,2,23,81939.38,5.393739,6.477458,1102.750144,1,0,0,0,1,0,0,0,0,1,0,1,1
35643,1,19,16283.13,8.037899,60.98712,5985.552522,0,1,0,1,0,0,0,1,0,0,1,1,0
25815,1,73,69444.54,7.207577411,3.124488057,520.8892347,1,0,0,0,1,0,0,0,0,1,1,0,0
1263,8,37,17255.25,9.307477533,3.724597242,1336.534659,0,0,1,0,1,0,0,1,0,0,1,1,0
1800,2,56,12154.01,14.60903837,13.08671185,1436.793746,0,0,1,0,0,1,0,0,0,1,1,0,1
92,9,57,34635.21,12.05686,68.18425,6591.238553,0,0,1,0,1,0,0,1,0,0,0,0,1
230,3,73,12134.83,10.65731963,15.12166154,1505.903299,0,0,1,1,0,0,0,0,1,0,0,1,0
749,0,19,54808.33,6.799417,58.2249,5769.871286,0,0,1,0,1,0,0,1,0,0,1,0,1
24438,1,35,52129.84,9.513085538,5.049303717,1662.510936,0,1,0,0,1,0,1,1,0,0,1,1,1
2144,1,22,21278.71,13.24354261,1.534192133,736.9303356,0,0,1,0,1,0,0,0,0,1,1,1,0
1623,0,52,15358.09,10.74978,50.60009,4462.198964,1,0,0,0,1,0,0,0,1,0,0,1,0
55857,0,21,82130.46,8.158876,7.445235,1450.159924,0,1,0,0,1,0,0,1,0,0,0,0,0
5931,1,38,65056.0,10.7721728,10.56061324,1252.81737,0,1,0,0,0,1,0,0,1,0,1,0,0
597,3,35,12182.47,11.29008,67.86102,6485.945142,1,0,0,1,0,0,1,1,0,0,0,1,0
670,0,37,47862.33,11.63333,5.560793,1246.154559,1,0,0,1,0,0,0,1,0,0,0,1,0
1655,2,54,17773.11,9.846699861,10.03364243,1830.93361,1,0,0,1,0,0,0,1,0,0,0,0,0
333,1,89,34774.75,12.13849,68.76753,5762.602883,0,0,1,0,1,0,0,0,0,1,1,0,0
10440,6,64,39291.83,5.482207,47.65726,4115.596496,0,1,0,1,0,0,0,0,1,0,1,0,1
60781,3,46,34315.35,13.07377,63.59084,6171.94132,0,0,1,1,0,0,0,1,0,0,1,1,0
5601,1,74,94926.96,12.63304,2.002856,729.4156023,0,1,0,1,0,0,0,0,1,0,0,1,0
21013,2,19,24897.26,9.523802161,4.955415304,1111.571623,0,0,1,1,0,0,0,0,1,0,0,1,1
13805,0,40,25993.77,13.25194,56.95876,5845.571509,1,0,0,0,1,0,0,1,0,0,1,1,0
1614,3,42,15550.44,11.06803,70.55657,6180.701125,1,0,0,1,0,0,0,0,0,1,0,1,1
336,0,67,84647.54,11.43078,70.03095,6258.956902,0,1,0,0,1,0,0,1,0,0,0,1,0
1062,2,81,21145.92,12.02273,71.93174,6599.564823,1,0,0,0,1,0,1,1,0,0,0,1,0
26897,1,20,50090.84,7.301377,68.05033,6447.490491,1,0,0,0,1,0,0,1,0,0,1,1,0
1013,0,27,45429.68,9.929214278,15.12645563,1549.802896,0,0,1,0,1,0,0,0,1,0,1,1,0
146,1,37,28711.17,8.567386,61.51366,5471.040392,1,0,0,1,0,0,0,0,1,0,1,0,0
